,LONGITUDE,LATITUDE,FLOOR,BUILDINGID,SPACEID,RELATIVEPOSITION
18209,-7682.084399998189,4864930.865400001,3,0,226,2
10999,-7386.7095663398495,4864847.370468892,3,2,102,1
13358,-7338.66330000013,4864826.254299998,3,2,120,2
85,-7383.265599999577,4864777.661399998,3,2,221,2
1919,-7344.375,4864757.609700002,2,2,207,2
4921,-7370.399900000542,4864772.489,0,2,205,2
5026,-7333.069099999964,4864771.151100002,0,2,209,2
18116,-7609.2503999993205,4864978.160700001,2,0,104,2
2564,-7390.761199999601,4864835.141000004,4,2,147,2
1414,-7536.598200000822,4864918.117200002,2,1,101,2
13541,-7523.494399998337,4864951.885300003,0,1,107,2
11667,-7327.959273736924,4864815.692792743,1,2,128,1
17615,-7638.830899998547,4864999.286200002,3,0,119,2
8762,-7316.963899999857,4864795.2365000015,3,2,136,2
6810,-7365.719614882021,4864851.11348962,0,2,139,1
1525,-7489.177499998361,4864899.944899999,2,1,10,2
13900,-7317.526099998503,4864794.559299998,2,2,140,2
3284,-7422.2589999996135,4864895.579300001,0,1,237,2
10296,-7680.134599998592,4864931.4921,0,0,237,2
19444,-7512.540187384933,4864885.307564937,3,1,4,1
19837,-7340.191399998962,4864758.186399996,1,2,216,2
5812,-7405.681699998677,4864801.905699998,0,2,201,2
8316,-7526.391455613078,4864919.34785118,1,1,101,1
10316,-7638.807999998331,4864907.044100001,1,0,211,2
18482,-7691.338399998844,4864928.212899998,3,0,223,2
5826,-7320.078899998218,4864794.327799998,0,2,117,2
17717,-7611.0564999990165,4864981.801700003,0,0,120,2
16217,-7641.899399999529,4865014.780100003,2,0,126,2
2173,-7383.733100000769,4864842.191699997,3,2,143,2
10946,-7646.3075999990115,4864932.3486,3,0,235,2
13840,-7345.42330000177,4864829.557700002,3,2,119,2
17125,-7646.339299999178,4864932.2717999965,0,0,235,2
13097,-7363.282299999148,4864844.0207,2,2,107,2
7441,-7311.919399999082,4864808.963799998,3,2,132,2
1174,-7410.100400000811,4864794.7425,4,2,203,2
9006,-7596.6486999988565,4864983.354699999,1,0,112,2
16407,-7682.084399998189,4864930.865400001,1,0,225,2
5468,-7417.468600001186,4864893.016000004,2,1,203,2
7572,-7637.256999999285,4864949.814300002,0,0,102,2
5347,-7417.558400001377,4864893.060199998,3,1,202,2
10198,-7363.282299999148,4864844.0207,2,2,107,2
19006,-7366.256599999964,4864841.1159000015,0,2,129,2
14542,-7367.458799999206,4864841.782799996,1,2,117,2
2752,-7366.242400001734,4864841.108000003,4,2,127,2
3007,-7380.934599999338,4864847.235600002,4,2,104,2
11513,-7519.0086999982595,4864949.4529,1,1,103,2
1117,-7413.955299999566,4864787.794299996,4,2,205,2
4970,-7370.399900000542,4864772.489,0,2,205,2
8253,-7562.192000001669,4864866.7744999975,0,1,111,2
15868,-7674.97230000049,4864934.486199996,1,0,218,2
684,-7501.221900001168,4864863.072899997,2,1,2,2
8674,-7656.762800000608,4864938.025799997,3,0,236,2
19243,-7318.341099999845,4864814.532499999,1,2,130,2
14992,-7469.88919999823,4864815.057400003,1,1,209,2
10885,-7636.622600000352,4864899.4196000025,2,0,210,2
13382,-7535.450800001621,4864931.182300001,0,1,117,2
14039,-7372.802900001408,4864849.3028,2,2,106,2
13961,-7381.754700001329,4864845.757299997,3,2,102,2
15958,-7632.1528999991715,4864981.863899998,2,0,140,2
15135,-7372.802999999374,4864849.302699998,1,2,106,2
7182,-7641.812300000341,4864922.313900001,1,0,203,2
15657,-7474.670000001788,4864865.918799996,0,1,16,2
1727,-7344.375,4864757.609700002,2,2,207,2
17385,-7647.265799999237,4864945.2348000035,3,0,231,2
6645,-7332.154229257256,4864832.493940249,0,2,107,1
12423,-7479.0157000012705,4864891.920500003,1,1,12,2
6920,-7333.1832000017175,4864822.766999997,0,2,108,2
11179,-7622.054600000381,4864976.294200003,0,0,111,2
749,-7369.414400000124,4864767.887100004,3,2,226,2
9866,-7641.3297999985525,4864920.629500002,1,0,204,2
5236,-7401.9961999990055,4864790.018399999,0,2,202,2
17057,-7603.15450000018,4864981.489799999,3,0,113,2
19644,-7526.320097487421,4864919.688647747,3,1,101,1
1424,-7528.816401548684,4864959.430612221,2,1,104,1
18543,-7303.674135301262,4864812.452149622,0,2,121,1
295,-7415.163003530352,4864796.084482223,3,2,203,1
6724,-7357.6981999985865,4864840.922600001,0,2,140,2
17297,-7635.040800001472,4864986.063900001,2,0,118,2
15068,-7424.804142381996,4864898.435409412,0,1,237,1
12454,-7330.786899998784,4864821.437299997,4,2,136,2
12033,-7405.654399998486,4864801.9548999965,1,2,201,2
7747,-7609.2503999993205,4864978.160700001,3,0,104,2
1390,-7545.620009675623,4864929.900241494,2,1,106,1
8965,-7659.935300000012,4864938.7962,1,0,214,2
17656,-7691.338399998844,4864928.212899998,3,0,223,2
14417,-7374.347500000149,4864845.604699999,2,2,118,2
8176,-7674.97230000049,4864934.486199996,2,0,220,2
10290,-7632.238800000399,4864988.249200001,0,0,134,2
8997,-7616.688900001346,4864976.028099999,1,0,102,2
13060,-7337.5278999991715,4864825.624499999,3,2,121,2
2985,-7355.670499999076,4864760.262000002,3,2,234,2
15072,-7439.624499998987,4864864.1263,0,1,222,2
17820,-7691.338399998844,4864928.212899998,2,0,224,2
269,-7341.214999999851,4864756.341499999,3,2,243,2
3635,-7312.662200000137,4864807.624899998,1,2,133,2
13713,-7377.778799999504,4864852.8002,2,2,104,2
11882,-7311.919399999082,4864808.963799998,1,2,132,2
13003,-7528.608068633825,4864959.505251184,1,1,104,1
14970,-7425.728100001811,4864901.3354,0,1,239,2
15210,-7374.347500000149,4864845.604699999,1,2,115,2
16490,-7633.236699998379,4864965.063299999,2,0,132,2
19393,-7516.841499999165,4864889.291000001,3,1,13,2
3957,-7450.481994569302,4864817.724448785,0,1,247,1
140,-7480.124099999665,4864894.9306000015,2,1,10,2
2917,-7366.095899999142,4864845.581600003,4,2,109,2
2673,-7397.859799999744,4864783.668200001,3,2,214,2
342,-7564.196299999952,4864887.1932,2,1,111,2
7050,-7457.927200000732,4864831.2908999985,2,1,212,2
91,-7374.294482905418,4864777.897182643,3,2,223,1
9453,-7611.129000000656,4864977.622000001,1,0,103,2
18947,-7353.723400000484,4864834.1625000015,1,2,121,2
19205,-7333.1832000017175,4864822.766999997,0,2,108,2
5902,-7443.8776770718405,4864873.551518895,2,1,206,1
4523,-7410.026599999516,4864887.749600002,0,1,244,2
15752,-7349.546000000089,4864836.3998000035,1,2,110,2
15078,-7447.57271561399,4864877.348263264,0,1,224,1
4153,-7391.93019238487,4864841.240641913,1,2,143,1
2006,-7366.095899999142,4864845.581600003,3,2,108,2
3531,-7445.557873841374,4864826.589670561,0,1,202,1
15244,-7456.977499999107,4864830.765100002,0,1,203,2
15707,-7408.714525613935,4864892.911716394,1,1,203,1
4838,-7316.881400000304,4864818.277500004,0,2,101,2
17566,-7602.096400000155,4864981.792999998,2,0,113,2
11903,-7396.255971133708,4864776.28465306,1,2,203,1
19652,-7408.565699998288,4864796.707199998,1,2,212,2
10878,-7641.812399998307,4864922.313900001,2,0,203,2
14164,-7323.891800001264,4864818.059199996,3,2,125,2
7770,-7632.033700000496,4864987.610399999,3,0,128,2
15380,-7439.624499998987,4864864.1263,0,1,222,2
16279,-7691.338399998844,4864928.212899998,3,0,223,2
16550,-7691.338399998844,4864928.212899998,3,0,223,2
14259,-7555.068599998952,4864885.213299997,1,1,107,2
12614,-7309.517499998212,4864813.293499999,4,2,143,2
11367,-7616.688900001346,4864976.028099999,3,0,102,2
8343,-7560.377608112991,4864859.336898372,1,1,108,1
18098,-7691.338399998844,4864928.212899998,2,0,224,2
5485,-7423.060899998993,4864877.686099999,3,1,202,2
10541,-7386.7095663398495,4864847.370468892,3,2,102,1
5452,-7457.755499999971,4864815.285700001,2,1,208,2
19402,-7516.1983999982485,4864889.940200001,3,1,4,2
670,-7564.196299999952,4864887.1932,2,1,111,2
18689,-7327.929099999367,4864824.406999998,1,2,112,2
15232,-7327.929099999367,4864824.406999998,1,2,112,2
2231,-7383.733100000769,4864842.191699997,3,2,143,2
7465,-7535.209515403956,4864948.090411805,1,1,105,1
5372,-7417.468600001186,4864893.016000004,2,1,203,2
4484,-7359.331099998206,4864837.273500003,1,2,120,2
10804,-7643.092399999499,4864947.8138,1,0,228,2
12695,-7536.4928999990225,4864918.059600003,1,1,101,2
2935,-7345.42330000177,4864829.557700002,4,2,132,2
13938,-7516.413621235639,4864937.650390036,1,1,102,1
16237,-7587.102299999446,4864986.090999998,3,0,109,2
4601,-7316.86719999835,4864813.714900002,1,2,131,2
5914,-7432.44810000062,4864883.152999997,3,1,203,2
6490,-7432.442200001329,4864883.1646,2,1,205,2
16729,-7603.5650999993095,4864979.790100001,2,0,105,2
8055,-7636.297600001098,4864898.285099998,1,0,209,2
1398,-7559.497299998999,4864887.650399998,2,1,112,2
3805,-7454.2391000017515,4864829.266000004,0,1,202,2
10179,-7390.734700001776,4864835.034999996,2,2,144,2
15578,-7422.2589999996135,4864895.579300001,0,1,237,2
18218,-7643.13899999857,4864947.851999998,3,0,229,2
11676,-7336.944299999624,4864764.039300002,1,2,218,2
9602,-7661.473499998449,4864934.3435999965,3,0,228,2
9205,-7321.02769311145,4864812.07116285,3,2,126,1
762,-7348.012899998575,4864758.103299998,3,2,239,2
2972,-7384.393399998547,4864778.2870000005,3,2,219,2
2252,-7352.520300000906,4864833.494800001,3,2,118,2
1039,-7344.968400001526,4864749.5759999985,3,2,241,2
14078,-7338.857999999076,4864825.9152000025,2,2,127,2
14775,-7449.083129256964,4864874.628452435,0,1,225,1
2980,-7368.386100001633,4864769.406199999,3,2,227,2
13429,-7338.857999999076,4864825.9152000025,2,2,127,2
6764,-7422.2157000005245,4864895.554799996,2,1,204,2
1752,-7366.242400001734,4864841.108000003,3,2,114,2
3003,-7385.526399999857,4864838.958999999,4,2,101,2
10624,-7560.377608112991,4864859.336898372,1,1,108,1
11535,-7560.377608112991,4864859.336898372,1,1,108,1
15379,-7424.804142381996,4864898.435409412,0,1,237,1
14388,-7312.662200000137,4864807.624899998,2,2,136,2
12432,-7541.168800000101,4864920.726800002,1,1,106,2
10405,-7596.2032000012705,4864981.900200002,2,0,107,2
18651,-7352.555199999361,4864833.5141,0,2,124,2
18723,-7374.3125,4864845.585299999,0,2,132,2
8356,-7568.053527798504,4864892.154664098,1,1,110,1
18394,-7587.102299999446,4864986.090999998,2,0,109,2
9906,-7618.763300001621,4864975.433799997,1,0,101,2
5007,-7555.145599998534,4864885.259499997,3,1,105,2
4503,-7445.557873841374,4864826.589670561,0,1,202,1
12776,-7535.209515403956,4864948.090411805,1,1,105,1
739,-7395.100707694888,4864777.95992858,3,2,216,1
12435,-7528.608068633825,4864959.505251184,1,1,104,1
13806,-7377.096400000155,4864854.1538999975,3,2,105,2
9548,-7596.2032000012705,4864981.900200002,3,0,107,2
652,-7348.8982000015685,4864756.556000002,3,2,238,2
19852,-7559.524500001222,4864887.665399998,3,1,108,2
3913,-7310.700860090554,4864800.670677118,1,2,134,1
4676,-7304.483600001782,4864820.875299999,0,2,122,2
17488,-7636.297600001098,4864898.285099998,1,0,209,2
6785,-7432.44810000062,4864883.152999997,3,1,203,2
7071,-7377.830699998885,4864852.706600003,0,2,137,2
4320,-7323.5506539456555,4864827.719507538,1,2,112,1
6165,-7333.1832000017175,4864822.766999997,0,2,108,2
15311,-7390.184700001031,4864838.919100001,1,2,143,2
17869,-7631.815499998629,4864988.132799998,2,0,130,2
9553,-7596.6486999988565,4864983.354699999,3,0,112,2
119,-7510.437173217535,4864949.2514167065,2,1,103,1
13978,-7359.148499999195,4864841.7272000015,3,2,109,2
13547,-7519.0086999982595,4864949.452799998,0,1,121,2
16936,-7641.3297999985525,4864920.629500002,1,0,204,2
3632,-7309.849300000817,4864812.695299998,1,2,114,2
8698,-7571.093199998141,4864871.718800001,0,1,112,2
1823,-7359.148499999195,4864841.7272000015,3,2,109,2
17485,-7639.690999999642,4864914.912799999,1,0,205,2
4478,-7353.723400000484,4864834.1625000015,1,2,121,2
306,-7374.294482905418,4864777.897182643,3,2,223,1
10907,-7635.299400001764,4864966.343500003,3,0,130,2
19812,-7513.104490716009,4864943.869619727,3,1,102,1
7363,-7669.247800000012,4864936.126800002,3,0,218,2
15588,-7441.9341934248805,4864872.437265873,0,1,222,1
9386,-7682.543800000101,4864932.3395000035,0,0,215,2
3282,-7423.060899998993,4864877.686099999,0,1,246,2
16902,-7603.5650999993095,4864979.790100001,1,0,105,2
17811,-7661.753100000322,4864938.275399998,2,0,217,2
3964,-7450.481994569302,4864817.724448785,0,1,247,1
18139,-7631.815499998629,4864988.132799998,2,0,130,2
4250,-7411.328600000591,4864885.4059000015,0,1,245,2
7716,-7650.165600001811,4864937.056900002,2,0,241,2
4485,-7366.242400001734,4864841.108000003,1,2,118,2
15121,-7325.23409999907,4864818.356799996,1,2,128,2
13704,-7530.600900001824,4864928.6520000035,0,1,116,2
3212,-7359.148499999195,4864841.7271,4,2,111,2
18412,-7640.289599999785,4865009.164800003,2,0,127,2
17378,-7684.298099998385,4864931.813000001,3,0,222,2
4722,-7333.069099999964,4864769.216300003,0,2,208,2
7654,-7633.205600000918,4864965.108800001,1,0,128,2
16845,-7667.339800000191,4864936.697800003,0,0,211,2
19880,-7349.475600000471,4864760.880199999,1,2,221,2
5313,-7300.818990092725,4864817.599367015,0,2,122,1
260,-7480.431491758674,4864867.1309280535,2,1,17,1
9012,-7635.040800001472,4864986.063900001,2,0,118,2
19497,-7520.755800001323,4864891.4821000025,3,1,14,2
5917,-7404.436200000346,4864808.869900003,0,2,215,2
164,-7336.700399998575,4864764.478799999,3,2,246,2
10595,-7526.391455613078,4864919.34785118,1,1,101,1
2585,-7369.632300000639,4864770.0979999965,3,2,225,2
19412,-7466.3226781114945,4864859.6990203485,3,1,6,1
15897,-7636.083599999547,4864897.538199998,2,0,209,2
1718,-7312.662200000137,4864807.624899998,3,2,133,2
5505,-7314.611699998379,4864800.712399997,0,2,119,2
15289,-7435.137299999595,4864861.7101000035,1,1,201,2
8995,-7618.763300001621,4864975.433799997,1,0,101,2
25,-7502.449700001627,4864884.176100002,2,1,22,2
13319,-7549.37943457067,4864878.413713895,1,1,107,1
1685,-7366.095899999142,4864845.581600003,3,2,108,2
2841,-7338.857999999076,4864825.9152000025,4,2,133,2
16680,-7662.008200000972,4864934.443599999,1,0,227,2
2751,-7316.86719999835,4864813.714900002,4,2,140,2
10061,-7524.514299999922,4864934.194600001,0,1,119,2
17913,-7637.5564999990165,4864907.466200002,3,0,207,2
11606,-7324.582886133344,4864813.8198470175,2,2,132,1
10293,-7667.339800000191,4864936.697800003,0,0,211,2
14573,-7383.6702000014475,4864842.180799998,1,2,101,2
10934,-7640.289599999785,4865009.164800003,3,0,125,2
6874,-7422.3163000009945,4864895.611699998,3,1,203,2
19281,-7338.753299999982,4864825.8571000025,0,2,110,2
1052,-7405.100900001824,4864789.7755,3,2,207,2
11776,-7375.148099999876,4864773.7365000015,1,2,209,2
18694,-7324.582886133344,4864813.8198470175,1,2,129,1
7928,-7391.93019238487,4864841.240641913,2,2,101,1
11759,-7340.191399998962,4864758.186399996,1,2,216,2
11135,-7310.700860090554,4864800.670677118,2,2,137,1
1626,-7511.736699998379,4864841.647200003,2,1,5,2
16725,-7643.117800001055,4864947.830799997,2,0,230,2
18409,-7640.98050000146,4865006.785599999,2,0,123,2
19307,-7516.1983999982485,4864889.940200001,3,1,4,2
19554,-7404.436200000346,4864808.869900003,1,2,215,2
15726,-7381.686900001019,4864845.7553,1,2,102,2
14207,-7330.668299999088,4864825.926600002,2,2,110,2
15444,-7474.5538000017405,4864866.856399998,0,1,9,2
8675,-7646.775800000876,4864926.0546,3,0,214,2
13454,-7559.442699998617,4864887.620300001,1,1,110,2
17969,-7646.244600001723,4864925.928999998,0,0,222,2
12286,-7330.786899998784,4864821.437299997,4,2,136,2
14756,-7411.328600000591,4864885.4059000015,0,1,245,2
16441,-7684.298099998385,4864931.813000001,2,0,223,2
14679,-7360.497299998999,4864837.920500003,1,2,119,2
1770,-7331.918400000781,4864822.512199998,3,2,122,2
11701,-7317.6510000005355,4864794.628600001,1,2,137,2
7360,-7667.3517999984315,4864936.670500003,3,0,217,2
16661,-7646.423599999398,4864925.757100001,1,0,213,2
4315,-7332.154229257256,4864832.493940249,1,2,111,1
5390,-7404.8357000015685,4864808.159000002,0,2,214,2
13874,-7377.778799999504,4864852.8002,2,2,104,2
13803,-7377.846599999814,4864852.802199997,3,2,104,2
13754,-7353.723400000484,4864834.1625000015,2,2,124,2
8887,-7366.751436967404,4864837.214649305,2,2,121,1
2350,-7332.1088000014415,4864822.170999996,4,2,135,2
18754,-7321.8462610281995,4864826.773397222,0,2,103,1
13759,-7367.458799999206,4864841.782799996,2,2,120,2
1473,-7496.947206757963,4864853.117668681,2,1,3,1
3048,-7366.242400001734,4864841.108000003,4,2,127,2
9878,-7656.559099998325,4864938.028999999,1,0,235,2
19802,-7485.468600001186,4864874.716200002,3,1,1,2
964,-7376.4010000005355,4864773.852899998,3,2,223,2
10104,-7359.331099998206,4864837.273500003,3,2,116,2
4056,-7318.341099999845,4864814.532499999,1,2,130,2
3492,-7317.617266863584,4864809.973069936,1,2,131,1
17376,-7689.513399999589,4864928.736100003,3,0,224,2
17551,-7650.165600001811,4864937.056900002,2,0,241,2
15205,-7390.184700001031,4864838.919100001,1,2,143,2
12100,-7533.837600000203,4864939.373000003,1,1,105,2
754,-7356.0102000012985,4864762.5402000025,3,2,233,2
5142,-7466.963700000197,4864820.413199998,2,1,211,2
14549,-7317.6510000005355,4864794.628600001,1,2,137,2
8446,-7589.0014999993155,4864985.495899999,0,0,118,2
4872,-7333.069099999964,4864769.216300003,0,2,208,2
11811,-7408.338870193808,4864811.529825352,1,2,214,1
10247,-7360.497299998999,4864837.920500003,2,2,122,2
15462,-7445.557873841374,4864826.589670561,0,1,202,1
8652,-7641.899399999529,4865014.780100003,3,0,124,2
1269,-7410.100400000811,4864794.7425,4,2,203,2
19717,-7568.72309999913,4864876.6818,3,1,107,2
11822,-7352.940799999982,4864762.802699998,1,2,223,2
4295,-7374.897300001234,4864855.5392,1,2,105,2
7250,-7634.934135507791,4865007.513685353,2,0,128,1
2141,-7331.918400000781,4864822.512199998,3,2,122,2
4096,-7468.870245195925,4864827.937682956,0,1,248,1
11777,-7362.783199999481,4864764.929499999,1,2,205,2
6057,-7338.753299999982,4864825.8571000025,0,2,110,2
479,-7466.291100092231,4864859.3389488915,2,1,18,1
10542,-7380.934599999338,4864847.235600002,3,2,103,2
13997,-7323.891800001264,4864818.059199996,3,2,125,2
5151,-7435.0553999990225,4864878.1765,2,1,206,2
12500,-7504.906800001859,4864865.544699997,1,1,30,2
12774,-7523.494500000029,4864951.885399997,1,1,104,2
13094,-7377.778799999504,4864852.8002,2,2,104,2
12426,-7496.014100000262,4864901.8967999965,1,1,13,2
12067,-7363.159000001848,4864768.471699998,1,2,224,2
10908,-7631.8949000015855,4864981.9169000015,3,0,137,2
13018,-7560.377608112991,4864859.336898372,1,1,108,1
11273,-7640.289599999785,4865009.164800003,1,0,125,2
11292,-7587.102299999446,4864986.090999998,1,0,109,2
18650,-7353.69530000165,4864834.147,0,2,126,2
12028,-7336.944299999624,4864764.039300002,1,2,218,2
13838,-7352.520300000906,4864833.494800001,3,2,118,2
10799,-7682.084399998189,4864930.865400001,1,0,225,2
1147,-7390.095800001174,4864781.450599998,4,2,217,2
6588,-7439.543800000101,4864864.079400003,2,1,206,2
15812,-7611.0564999990165,4864981.801700003,0,0,120,2
7204,-7643.092399999499,4864947.8138,1,0,228,2
7598,-7639.077799998224,4865011.763999999,0,0,131,2
2651,-7374.347500000149,4864845.604699999,4,2,124,2
9456,-7596.2032000012705,4864981.900200002,1,0,107,2
16107,-7636.679000001402,4864991.778700002,1,0,117,2
13732,-7312.662200000137,4864807.624899998,2,2,136,2
18369,-7682.559099998325,4864932.3116,2,0,222,2
2255,-7336.2989999987185,4864829.050399996,3,2,128,2
942,-7413.154800001532,4864789.236699998,3,2,204,2
9280,-7380.866799999028,4864847.233599998,2,2,103,2
11624,-7363.289747696371,4864835.294131495,2,2,122,1
15346,-7469.871500000358,4864864.364799999,0,1,10,2
3340,-7349.546000000089,4864836.3998000035,1,2,110,2
4345,-7373.052799999715,4864844.886500001,1,2,116,2
2913,-7372.802900001408,4864849.3028,4,2,107,2
1948,-7356.611999999732,4864840.32,3,2,109,2
2688,-7363.03830000013,4864766.439499997,3,2,229,2
3630,-7317.617266863584,4864809.973069936,1,2,131,1
13519,-7337.5278999991715,4864825.624499999,3,2,121,2
